"45세∼49세",49세,2068,1160,908,71,45,26,105,65,40,32,19,13,716,411,305,540,284,256,23,13,10,527,289,238,54,34,20
"50세∼54세",소계,9064,4910,4154,464,272,192,454,271,183,286,164,122,2680,1383,1297,2172,1150,1022,156,93,63,2485,1385,1100,367,192,175
"50세∼54세",50세,1846,1010,836,68,42,26,87,54,33,48,31,17,586,306,280,501,253,248,25,15,10,474,279,195,57,30,27
"50세∼54세",51세,1922,1103,819,82,50,32,90,49,41,49,30,19,554,306,248,507,292,215,24,17,7,534,315,219,82,44,38
"50세∼54세",52세,1785,952,833,98,53,45,95,59,36,48,21,27,481,253,228,427,233,194,26,13,13,537,286,251,73,34,39
"50세∼54세",53세,1740,938,802,103,65,38,78,47,31,69,35,34,533,275,258,404,208,196,34,21,13,440,243,197,79,44,35
"50세∼54세",54세,1771,907,864,113,62,51,104,62,42,72,47,25,526,243,283,333,164,169,47,27,20,500,262,238,76,40,36
"55세∼59세",소계,8027,4105,3922,582,338,244,529,298,231,435,245,190,2200,1034,1166,1420,691,729,242,140,102,2202,1138,1064,417,221,196
"55세∼59세",55세,1643,798,845,97,53,44,100,54,46,76,41,35,488,210,278,318,147,171,41,20,21,449,235,214,74,38,36
"55세∼59세",56세,1541,849,692,111,68,43,109,62,47,84,49,35,417,224,193,266,137,129,36,24,12,444,242,202,74,43,31
"55세∼59세",57세,1601,807,794,115,71,44,108,61,47,95,52,43,419,200,219,283,132,151,59,30,29,439,222,217,83,39,44
"55세∼59세",58세,1615,797,818,121,69,52,104,60,44,87,48,39,459,201,258,270,132,138,59,36,23,423,201,222,92,50,42
"55세∼59세",59세,1627,854,773,138,77,61,108,61,47,93,55,38,417,199,218,283,143,140,47,30,17,447,238,209,94,51,43
"60세∼64세",소계,9726,4851,4875,818,470,348,754,428,326,687,371,316,2487,1155,1332,1526,726,800,316,164,152,2526,1239,1287,612,298,314
"60세∼64세",60세,1904,948,956,150,84,66,137,80,57,116,61,55,495,222,273,303,150,153,67,33,34,519,261,258,117,57,60
"60세∼64세",61세,2073,992,1081,165,96,69,154,81,73,150,80,70,544,245,299,329,159,170,56,27,29,547,242,305,128,62,66
"60세∼64세",62세,2015,1012,1003,164,100,64,141,82,59,156,89,67,519,248,271,314,134,180,63,38,25,506,241,265,152,80,72
"60세∼64세",63세,1912,949,963,160,86,74,159,87,72,141,70,71,472,211,261,307,142,165,63,32,31,504,272,232,106,49,57
"60세∼64세",64세,1822,950,872,179,104,75,163,98,65,124,71,53,457,229,228,273,141,132,67,34,33,450,223,227,109,50,59
"65세∼69세",소계,7805,3956,3849,789,428,361,618,329,289,600,318,282,1887,920,967,1146,549,597,298,160,138,1957,985,972,510,267,243
"65세∼69세",65세,1868,942,926,173,90,83,149,83,66,153,83,70,470,237,233,263,108,155,62,32,30,482,242,240,116,67,49
"65세∼69세",66세,1667,818,849,175,93,82,132,64,68,119,66,53,405,196,209,273,127,146,47,23,24,405,197,208,111,52,59
"65세∼69세",67세,1655,842,813,171,97,74,131,70,61,120,63,57,384,182,202,238,124,114,76,41,35,423,207,216,112,58,54
"65세∼69세",68세,1392,731,661,137,75,62,115,63,52,106,51,55,336,159,177,209,115,94,56,32,24,344,192,152,89,44,45
"65세∼69세",69세,1223,623,600,133,73,60,91,49,42,102,55,47,292,146,146,163,75,88,57,32,25,303,147,156,82,46,36
"70세∼74세",소계,4855,2454,2401,612,320,292,440,236,204,408,220,188,1070,530,540,652,318,334,228,124,104,1132,550,582,313,156,157
"70세∼74세",70세,1265,647,618,151,77,74,108,54,54,114,62,52,297,149,148,173,89,84,50,25,25,296,157,139,76,34,42
"70세∼74세",71세,999,506,493,119,63,56,91,51,40,87,47,40,210,98,112,121,59,62,50,31,19,254,123,131,67,34,33
"70세∼74세",72세,877,484,393,123,69,54,74,42,32,72,44,28,179,95,84,128,67,61,48,31,17,195,104,91,58,32,26
"70세∼74세",73세,873,391,482,116,59,57,89,49,40,67,32,35,187,86,101,122,50,72,38,16,22,205,78,127,49,21,28
"70세∼74세",74세,841,426,415,103,52,51,78,40,38,68,35,33,197,102,95,108,53,55,42,21,21,182,88,94,63,35,28
"75세∼79세",소계,2821,1400,1421,409,215,194,270,127,143,262,119,143,558,294,264,319,162,157,174,90,84,621,286,335,208,107,101
"75세∼79세",75세,737,397,340,89,49,40,79,38,41,62,29,33,162,97,65,87,45,42,42,22,20,154,80,74,62,37,25
"75세∼79세",76세,590,309,281,86,49,37,51,20,31,51,32,19,118,61,57,74,46,28,37,18,19,127,56,71,46,27,19
"75세∼79세",77세,475,219,256,67,37,30,40,17,23,56,22,34,91,47,44,54,24,30,32,19,13,105,36,69,30,17,13
"75세∼79세",78세,512,256,256,74,43,31,49,22,27,51,20,31,95,48,47,50,25,25,27,16,11,128,64,64,38,18,20
"75세∼79세",79세,507,219,288,93,37,56,51,30,21,42,16,26,92,41,51,54,22,32,36,15,21,107,50,57,32,8,24
"80세∼84세",소계,2071,799,1272,289,105,184,237,92,145,179,59,120,365,144,221,238,99,139,142,57,85,463,183,280,158,60,98
"80세∼84세",80세,562,236,326,77,31,46,77,31,46,56,21,35,84,35,49,69,33,36,35,14,21,125,54,71,39,17,22
"80세∼84세",81세,444,199,245,70,25,45,42,22,20,35,9,26,84,41,43,49,26,23,35,19,16,89,37,52,40,20,20
"80세∼84세",82세,379,135,244,51,15,36,38,12,26,34,12,22,68,21,47,51,18,33,29,15,14,83,33,50,25,9,16
"80세∼84세",83세,402,140,262,51,19,32,55,20,35,33,13,20,75,31,44,42,14,28,26,6,20,91,31,60,29,6,23
"80세∼84세",84세,284,89,195,40,15,25,25,7,18,21,4,17,54,16,38,27,8,19,17,3,14,75,28,47,25,8,17
"85세∼89세",소계,968,276,692,125,49,76,118,40,78,103,26,77,165,40,125,100,28,72,71,17,54,200,48,152,86,28,58
"85세∼89세",85세,276,99,177,40,20,20,33,9,24,32,8,24,43,17,26,23,10,13,19,7,12,64,16,48,22,12,10
"85세∼89세",86세,214,63,151,32,11,21,19,7,12,25,8,17,38,9,29,17,8,9,18,4,14,41,11,30,24,5,19
"85세∼89세",87세,174,43,131,17,2,15,24,7,17,18,5,13,34,7,27,26,6,20,11,4,7,30,10,20,14,2,12
"85세∼89세",88세,182,43,139,20,9,11,27,11,16,14,3,11,31,5,26,25,3,22,14,2,12,38,6,32,13,4,9
"85세∼89세",89세,122,28,94,16,7,9,15,6,9,14,2,12,19,2,17,9,1,8,9,0,9,27,5,22,13,5,8
"90세∼94세",소계,388,74,314,57,10,47,40,3,37,37,7,30,68,12,56,48,13,35,23,4,19,80,18,62,35,7,28
"90세∼94세",90세,114,20,94,14,1,13,11,1,10,8,2,6,26,5,21,12,2,10,5,1,4,28,5,23,10,3,7
"90세∼94세",91세,91,21,70,16,4,12,9,1,8,6,1,5,14,6,8,13,3,10,6,0,6,20,6,14,7,0,7
"90세∼94세",92세,83,13,70,11,3,8,10,1,9,14,2,12,13,0,13,10,3,7,6,1,5,16,2,14,3,1,2
"90세∼94세",93세,55,9,46,8,1,7,5,0,5,3,1,2,11,0,11,6,2,4,4,1,3,7,2,5,11,2,9
"90세∼94세",94세,45,11,34,8,1,7,5,0,5,6,1,5,4,1,3,7,3,4,2,1,1,9,3,6,4,1,3
"95세∼99세",소계,77,13,64,7,1,6,12,2,10,9,2,7,13,1,12,9,4,5,3,1,2,19,2,17,5,0,5
"95세∼99세",95세,32,8,24,2,1,1,4,0,4,5,2,3,6,0,6,4,2,2,2,1,1,6,2,4,3,0,3
"95세∼99세",96세,20,3,17,3,0,3,5,1,4,1,0,1,0,0,0,3,2,1,0,0,0,7,0,7,1,0,1
"95세∼99세",97세,15,2,13,1,0,1,3,1,2,2,0,2,3,1,2,2,0,2,0,0,0,3,0,3,1,0,1
"95세∼99세",98세,5,0,5,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
"95세∼99세",99세,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,2,0,0,0
"100세 이상",소계,11,3,8,2,0,2,1,0,1,1,0,1,3,1,2,1,1,0,1,0,1,0,0,0,2,1,1
"0~14세",소계,27477,14137,13340,268,135,133,694,369,325,129,70,59,12895,6524,6371,7263,3783,3480,65,33,32,5980,3134,2846,183,89,94
"15~64세",소계,96734,51136,45598,3638,2149,1489,4530,2699,1831,2353,1359,994,36628,18481,18147,20425,10123,10302,1235,717,518,25295,14133,11162,2630,1475,1155
"65세 이상",소계,18996,8975,10021,2290,1128,1162,1736,829,907,1599,751,848,4129,1942,2187,2513,1174,1339,940,453,487,4472,2072,2400,1317,626,691
