"20세∼24세",24세,1096,583,513,55,30,25,77,51,26,31,22,9,399,196,203,198,102,96,17,9,8,288,155,133,31,18,13
"25세∼29세",소계,7468,4064,3404,337,205,132,503,324,179,187,125,62,2773,1358,1415,1177,598,579,113,63,50,2205,1280,925,173,111,62
"25세∼29세",25세,1253,682,571,53,31,22,100,61,39,34,23,11,421,227,194,245,119,126,20,7,13,348,194,154,32,20,12
"25세∼29세",26세,1334,732,602,70,49,21,89,62,27,30,20,10,471,226,245,224,116,108,22,9,13,396,231,165,32,19,13
"25세∼29세",27세,1438,804,634,72,42,30,92,55,37,38,29,9,507,263,244,216,109,107,27,20,7,457,269,188,29,17,12
"25세∼29세",28세,1640,908,732,69,41,28,109,80,29,35,26,9,646,301,345,239,127,112,23,14,9,477,286,191,42,33,9
"25세∼29세",29세,1803,938,865,73,42,31,113,66,47,50,27,23,728,341,387,253,127,126,21,13,8,527,300,227,38,22,16
"30세∼34세",소계,11098,5552,5546,328,189,139,464,296,168,190,113,77,5360,2499,2861,1539,676,863,101,65,36,2952,1619,1333,164,95,69
"30세∼34세",30세,1975,981,994,79,47,32,91,59,32,40,24,16,885,369,516,266,125,141,19,14,5,555,321,234,40,22,18
"30세∼34세",31세,2014,1031,983,66,37,29,92,64,28,45,26,19,933,445,488,271,133,138,21,11,10,550,292,258,36,23,13
"30세∼34세",32세,2285,1138,1147,64,32,32,95,54,41,43,24,19,1105,522,583,295,131,164,18,13,5,629,342,287,36,20,16
"30세∼34세",33세,2335,1165,1170,58,38,20,99,60,39,38,27,11,1193,575,618,340,134,206,22,13,9,560,304,256,25,14,11
"30세∼34세",34세,2489,1237,1252,61,35,26,87,59,28,24,12,12,1244,588,656,367,153,214,21,14,7,658,360,298,27,16,11
"35세∼39세",소계,15723,8085,7638,235,136,99,414,224,190,146,88,58,7621,3854,3767,3008,1373,1635,86,50,36,4017,2234,1783,196,126,70
"35세∼39세",35세,2656,1344,1312,35,21,14,88,52,36,22,16,6,1364,666,698,390,177,213,15,7,8,704,378,326,38,27,11
"35세∼39세",36세,2786,1407,1379,46,33,13,76,42,34,34,20,14,1411,681,730,452,201,251,16,11,5,713,395,318,38,24,14
"35세∼39세",37세,3072,1534,1538,54,30,24,72,38,34,35,21,14,1463,723,740,612,268,344,17,9,8,774,419,355,45,26,19
"35세∼39세",38세,3452,1795,1657,51,28,23,101,50,51,28,16,12,1633,839,794,732,341,391,23,15,8,850,483,367,34,23,11
"35세∼39세",39세,3757,2005,1752,49,24,25,77,42,35,27,15,12,1750,945,805,822,386,436,15,8,7,976,559,417,41,26,15
"40세∼44세",소계,15610,8548,7062,324,200,124,476,267,209,163,101,62,6471,3527,2944,3991,1979,2012,91,61,30,3885,2283,1602,209,130,79
"40세∼44세",40세,3796,2003,1793,66,38,28,106,60,46,30,18,12,1697,872,825,880,428,452,19,9,10,957,555,402,41,23,18
"40세∼44세",41세,3509,1902,1607,80,53,27,98,58,40,38,23,15,1503,836,667,859,408,451,18,11,7,877,494,383,36,19,17
"40세∼44세",42세,3173,1752,1421,64,42,22,91,50,41,32,20,12,1306,699,607,846,443,403,17,12,5,769,452,317,48,34,14
"40세∼44세",43세,2649,1514,1135,54,35,19,77,42,35,35,24,11,1006,582,424,694,351,343,20,15,5,714,436,278,49,29,20
"40세∼44세",44세,2483,1377,1106,60,32,28,104,57,47,28,16,12,959,538,421,712,349,363,17,14,3,568,346,222,35,25,10
"45세∼49세",소계,10462,5913,4549,336,217,119,434,283,151,168,110,58,3626,1993,1633,2945,1542,1403,104,64,40,2621,1571,1050,228,133,95
"45세∼49세",45세,2283,1320,963,60,38,22,82,59,23,27,16,11,869,489,380,597,324,273,20,11,9,594,369,225,34,14,20
"45세∼49세",46세,2165,1221,944,60,37,23,81,53,28,29,20,9,778,429,349,645,332,313,13,8,5,509,312,197,50,30,20
"45세∼49세",47세,2114,1200,914,68,48,20,81,52,29,36,26,10,685,360,325,646,340,306,21,16,5,527,324,203,50,34,16
"45세∼49세",48세,2071,1162,909,79,49,30,100,64,36,31,18,13,712,407,305,553,287,266,24,13,11,526,293,233,46,31,15
"45세∼49세",49세,1829,1010,819,69,45,24,90,55,35,45,30,15,582,308,274,504,259,245,26,16,10,465,273,192,48,24,24
"50세∼54세",소계,8873,4707,4166,515,291,224,492,289,203,296,163,133,2610,1286,1324,1999,1060,939,171,98,73,2431,1330,1101,359,190,169
"50세∼54세",50세,1905,1082,823,88,50,38,95,56,39,46,28,18,548,291,257,509,300,209,25,19,6,514,294,220,80,44,36
"50세∼54세",51세,1809,958,851,103,56,47,105,67,38,42,20,22,505,265,240,436,236,200,22,10,12,526,273,253,70,31,39
"50세∼54세",52세,1770,959,811,103,65,38,88,52,36,69,36,33,542,273,269,410,214,196,34,21,13,449,257,192,75,41,34
"50세∼54세",53세,1759,911,848,122,67,55,110,63,47,67,42,25,531,248,283,327,162,165,45,27,18,488,263,225,69,39,30
"50세∼54세",54세,1630,797,833,99,53,46,94,51,43,72,37,35,484,209,275,317,148,169,45,21,24,454,243,211,65,35,30
"55세∼59세",소계,8328,4271,4057,672,385,287,569,326,243,489,265,224,2244,1072,1172,1419,702,717,257,147,110,2244,1148,1096,434,226,208
"55세∼59세",55세,1538,845,693,115,67,48,105,61,44,86,48,38,429,234,195,270,138,132,37,27,10,429,230,199,67,40,27
"55세∼59세",56세,1608,803,805,124,76,48,110,58,52,100,52,48,428,202,226,278,127,151,54,27,27,437,224,213,77,37,40
"55세∼59세",57세,1627,800,827,127,69,58,105,64,41,89,48,41,468,205,263,273,130,143,51,31,20,428,206,222,86,47,39
"55세∼59세",58세,1645,854,791,149,85,64,108,61,47,99,56,43,422,197,225,287,148,139,48,28,20,438,229,209,94,50,44
"55세∼59세",59세,1910,969,941,157,88,69,141,82,59,115,61,54,497,234,263,311,159,152,67,34,33,512,259,253,110,52,58
"60세∼64세",소계,9757,4877,4880,883,503,380,776,432,344,747,401,346,2459,1165,1294,1507,695,812,315,165,150,2483,1218,1265,587,298,289
"60세∼64세",60세,2073,982,1091,164,94,70,151,78,73,157,82,75,558,248,310,324,156,168,61,31,30,531,233,298,127,60,67
"60세∼64세",61세,2036,1033,1003,179,110,69,146,82,64,155,91,64,515,245,270,318,137,181,65,39,26,511,248,263,147,81,66
"60세∼64세",62세,1922,955,967,170,93,77,163,91,72,144,69,75,473,211,262,309,142,167,60,28,32,507,275,232,96,46,50
"60세∼64세",63세,1840,955,885,184,106,78,160,94,66,135,79,56,452,224,228,282,146,136,66,36,30,452,221,231,109,49,60
"60세∼64세",64세,1886,952,934,186,100,86,156,87,69,156,80,76,461,237,224,274,114,160,63,31,32,482,241,241,108,62,46
"65세∼69세",소계,7293,3719,3574,791,428,363,588,308,280,571,312,259,1733,837,896,1079,548,531,299,156,143,1789,914,875,443,216,227
"65세∼69세",65세,1675,834,841,180,96,84,133,67,66,119,68,51,398,195,203,278,131,147,49,24,25,417,207,210,101,46,55
"65세∼69세",66세,1670,853,817,179,101,78,132,71,61,119,67,52,391,186,205,251,131,120,79,43,36,418,202,216,101,52,49
"65세∼69세",67세,1414,753,661,141,77,64,119,65,54,108,55,53,337,160,177,214,120,94,58,33,25,351,200,151,86,43,43
"65세∼69세",68세,1248,628,620,137,75,62,90,46,44,106,56,50,305,151,154,162,76,86,61,30,31,308,150,158,79,44,35
"65세∼69세",69세,1286,651,635,154,79,75,114,59,55,119,66,53,302,145,157,174,90,84,52,26,26,295,155,140,76,31,45
"70세∼74세",소계,4443,2292,2151,563,297,266,426,237,189,363,192,171,949,497,452,594,293,301,236,128,108,1012,487,525,300,161,139
"70세∼74세",70세,1016,522,494,122,65,57,93,55,38,89,48,41,203,101,102,133,65,68,53,31,22,259,125,134,64,32,32
"70세∼74세",71세,894,498,396,123,72,51,74,43,31,73,45,28,180,96,84,131,69,62,49,31,18,204,110,94,60,32,28
"70세∼74세",72세,907,419,488,118,58,60,99,57,42,71,37,34,192,90,102,125,57,68,44,21,23,209,77,132,49,22,27
"70세∼74세",73세,863,443,420,108,54,54,82,44,38,68,33,35,203,107,96,111,53,58,46,22,24,178,90,88,67,40,27
"70세∼74세",74세,763,410,353,92,48,44,78,38,40,62,29,33,171,103,68,94,49,45,44,23,21,162,85,77,60,35,25
"75세∼79세",소계,2781,1327,1454,418,217,201,285,130,155,265,117,148,498,244,254,308,153,155,170,81,89,650,299,351,187,86,101
"75세∼79세",75세,619,330,289,91,54,37,58,27,31,53,33,20,117,60,57,72,44,28,37,18,19,145,67,78,46,27,19
"75세∼79세",76세,491,230,261,75,41,34,42,19,23,56,22,34,91,48,43,52,22,30,33,18,15,110,42,68,32,18,14
"75세∼79세",77세,540,274,266,76,48,28,50,21,29,53,21,32,101,51,50,47,24,23,28,16,12,146,74,72,39,19,20
"75세∼79세",78세,532,234,298,97,41,56,54,31,23,42,15,27,93,42,51,66,27,39,38,15,23,111,56,55,31,7,24
"75세∼79세",79세,599,259,340,79,33,46,81,32,49,61,26,35,96,43,53,71,36,35,34,14,20,138,60,78,39,15,24
"80세∼84세",소계,1927,742,1185,280,113,167,219,87,132,174,59,115,359,142,217,184,74,110,132,54,78,434,156,278,145,57,88
"80세∼84세",80세,479,222,257,79,29,50,50,27,23,39,13,26,93,45,48,46,26,20,34,18,16,96,43,53,42,21,21
"80세∼84세",81세,400,151,249,57,17,40,45,17,28,39,16,23,67,24,43,46,17,29,31,17,14,88,33,55,27,10,17
"80세∼84세",82세,431,155,276,55,24,31,61,23,38,36,14,22,86,35,51,40,12,28,27,7,20,96,33,63,30,7,23
"80세∼84세",83세,311,103,208,44,19,25,27,9,18,24,6,18,62,17,45,28,9,19,20,5,15,81,30,51,25,8,17
"80세∼84세",84세,306,111,195,45,24,21,36,11,25,36,10,26,51,21,30,24,10,14,20,7,13,73,17,56,21,11,10
"85세∼89세",소계,918,248,670,124,40,84,115,40,75,85,22,63,160,36,124,105,29,76,63,13,50,182,45,137,84,23,61
"85세∼89세",85세,240,74,166,39,14,25,23,9,14,27,9,18,39,9,30,21,11,10,17,3,14,49,14,35,25,5,20
"85세∼89세",86세,203,54,149,22,4,18,32,9,23,19,5,14,39,10,29,29,7,22,13,5,8,34,11,23,15,3,12
"85세∼89세",87세,196,50,146,24,9,15,27,11,16,14,3,11,33,6,27,30,5,25,15,2,13,38,9,29,15,5,10
"85세∼89세",88세,150,42,108,20,8,12,20,9,11,16,3,13,23,5,18,12,3,9,13,2,11,29,6,23,17,6,11
"85세∼89세",89세,129,28,101,19,5,14,13,2,11,9,2,7,26,6,20,13,3,10,5,1,4,32,5,27,12,4,8
"90세∼94세",소계,397,81,316,56,13,43,41,3,38,40,9,31,70,11,59,48,13,35,26,7,19,79,19,60,37,6,31
"90세∼94세",90세,113,28,85,22,6,16,10,2,8,5,0,5,16,6,10,16,4,12,9,2,7,22,6,16,13,2,11
"90세∼94세",91세,98,15,83,12,4,8,13,1,12,16,2,14,17,0,17,10,2,8,6,1,5,21,4,17,3,1,2
"90세∼94세",92세,82,12,70,12,1,11,8,0,8,6,2,4,19,1,18,7,2,5,5,1,4,14,3,11,11,2,9
"90세∼94세",93세,60,18,42,8,1,7,6,0,6,8,3,5,8,4,4,9,3,6,3,2,1,12,4,8,6,1,5
"90세∼94세",94세,44,8,36,2,1,1,4,0,4,5,2,3,10,0,10,6,2,4,3,1,2,10,2,8,4,0,4
"95세∼99세",소계,74,13,61,7,0,7,13,3,10,5,0,5,13,5,8,9,3,6,4,0,4,19,1,18,4,1,3
"95세∼99세",95세,27,4,23,4,0,4,7,1,6,2,0,2,2,1,1,3,2,1,1,0,1,7,0,7,1,0,1
"95세∼99세",96세,20,3,17,1,0,1,4,1,3,2,0,2,4,2,2,3,0,3,0,0,0,5,0,5,1,0,1
"95세∼99세",97세,10,1,9,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,3,0,3,2,0,2,1,0,1
"95세∼99세",98세,11,3,8,0,0,0,1,0,1,0,0,0,4,1,3,3,1,2,0,0,0,3,1,2,0,0,0
"95세∼99세",99세,6,2,4,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,2,1,1,0
"100세 이상",소계,12,2,10,2,0,2,2,1,1,2,0,2,2,0,2,1,1,0,2,0,2,0,0,0,1,0,1
"0~14세",소계,27851,14351,13500,306,152,154,722,391,331,129,67,62,12804,6508,6296,7601,3924,3677,73,35,38,6040,3184,2856,176,90,86
"15~64세",소계,97222,51272,45950,4009,2333,1676,4679,2786,1893,2586,1486,1100,36499,18428,18071,20480,10135,10345,1340,777,563,25065,13897,11168,2564,1430,1134
"65세 이상",소계,17845,8424,9421,2241,1108,1133,1689,809,880,1505,711,794,3784,1772,2012,2328,1114,1214,932,439,493,4165,1921,2244,1201,550,651
